rating,user,category,age,date,review,review_category
4.8,gml*******,가족여행으로 좋아요,50대,2023.07.22,너무 즐거웠어요 또 가고 싶어요,
5,esl*******,가족여행으로 좋아요,30대,2023.07.22,가족끼리 첫 해외여행으로 잡았는데 아~주 만족합니다^^ 선택관광 한 것도 각자 젤 좋았다고 한 것이 골고루 다양하더라구요 ㅎㅎ (다 좋은 관광이었다는 말이겠죵 ㅎㅎ) 날씨 운도 대박이었고! 가이드님도 친절하시고 여행 마지막 날에는 가족들이 가이드님이랑 그새 정이 들어서 작별하려니 아쉽다고 했네요 ㅎㅎ 가이드님 덕분에 가족 여행 사진 많이 남길 수 있었어요~~^^ 식사도 다 좋았어요. (울 엄마도 잘 드심 ㅋ 특히 삼겹살이 맛있으셨대요) 제가 추진해서 가게됐는데 이 패키지로 선택한 건 아주 탁월한 선택이었어요. 다들 여행 후에 칭...,
3.4,gic******,나홀로 여행으로 좋아요,50대,2023.07.21,대체로 문안한 여행이었습니다.,
4.8,nev****,커플여행으로 좋아요,40대,2023.07.21,완전 즐거운 여행이었네요,
5,mod******,커플여행으로 좋아요,40대,2023.07.19,정말 좋은 여행이였습니다.,
5,iii****,가족여행으로 좋아요,20대,2023.07.18,길거리 음식만 조심하면 좋은 여행됩니다! 여행 구성도 너무 좋았고 호텔도 만족이었습니다. 단 저녁 선택관광을 하지않거나 오전 일찍(첫 일정이 오전8.30) 기상하여야지만이 호텔수영이 가능한 일정이여서 아쉽습니다,
5,온리빈,가족여행으로 좋아요,20대,2023.07.18,"하나투어 3박 5일 일정으로 엄마와 함께 다낭을 다녀왔습니다. 가기 전부터 챙겨야 할 것들이 너무 많았고, 동남아는 처음이라 음식이 입에 맞을지, 위생은 괜찮을지, 물갈이를 하지는 않을지 걱정을 많이 했습니다. 그런데 공항에 도착하고 가이드님을 만나고선 많은 걱정들이 훨훨 날아가버렸습니다. 김주현가이드님하고 미소가이드님께서 배려해주신 덕분에 말이지요~ 특히!!주현 가이드님께서 저희 22명의 인원을 3박4일동안 아무 문제 없이 잘 인솔해주시고 챙겨주셔서 뜨거운 다낭의 날씨임에도 불구하고 모든 일정을 마무리 할 수 있었습니다 ㅎㅎ 패...",
3.6,akd***,커플여행으로 좋아요,50대,2023.07.14,물놀이 패키지가 없는게 단점 입니다.,
5,수이2,나홀로 여행으로 좋아요,40대,2023.07.13,정말 좋은 여행 이였습니다.다시 가고 싶을 정도로 너무 행복하고 감사한 여행이였어요.잊지 못할거 같습니다.,
5,spi*******,커플여행으로 좋아요,40대,2023.07.13,첫 해외여행 이었습니다. 첫여행이 항상 어렵다고 하는데 처음 시작이 너무 좋아서 기억에 남네요. 이수진 가이드님의 설명과 지루하지 않게 해주신점과 항상 즐거운 톤으로 이동하는 내내 즐거웠습니다. 또 가고 싶게 해주셔서 고마움이 큰거 같네요. 여행내내 일정 끝나고 자유시간일때 조심할부분을 설명 잘해주시고 먹어봐야 하는것과 먹지말이야하는 부분까지 설명해서 낭비안하고 잘보내어서 정말 좋았습니다. 다음에 가게될때 새로운 베트남일때 또 이수진 가이드님과 하고싶네요. 다른분들도 가게될때 이수진 가이드님과 즐거운 시간 보내실꺼라 생각합니다...,
4.4,hst****,커플여행으로 좋아요,60대,2023.07.11,"신동환 가이드님 열정적이고 친절한 안내 감사드립니다. 하나투어 패키지여행은 항상 기대이상인거 같습니다. 가이드,숙박,식사,일정 모두만족합니다.",
4.2,blu*********,가족여행으로 좋아요,50대,2023.07.11,식사 일정 모두 알차고 좋았습니다 ㆍ 청주직항이라 편하게 다녀왔네요 단 비행기가 저가항공이라 단조롭고 서비스가없어 심심했디른것 ᆢ 그래도 저렴한 비용에 즐거운 가족여행 이었습니다 ㆍ하나투어괜차나요~^^,
4,kim******,커플여행으로 좋아요,40대,2023.07.10,코로나이후 첫 여행.저렴한 가격으로 알찬 여행이였어요~,
5,zag****,가족여행으로 좋아요,20대,2023.07.10,가이드님이 너무 친절하셔서 좋았습니다!,
5,ill***,커플여행으로 좋아요,50대,2023.07.09,하나투어 감사해요 가성비굿~ 김주현 가이드님땜 스트레스가 없었어요 패키지다니다보면 선택관광 눈치보는데 저희팀18명 김주현가이드님 덕분에 모두 스트레스없이 편하게 즐기다왔네요 출발전 몸이좀 안좋은상태로 가게되서 걱정했는데 뜨거운 한낮시간에 덜 힘들게 코스조절해주시고 중간중간 과일에 음료에 지치지않고 충분히 신경써주셔서 기억에남는 여행이되었어요 주현씨~ 감사해요 하나투어 감사합니다 다음여행도 하나투어와 함께했음 좋겠어요,
3.8,koo******,가족여행으로 좋아요,50대,2023.07.08,또 가고싶다 아들 두명과 갔는데 담엔 부부동반 서떨까 고민중,
5,qks**,커플여행으로 좋아요,50대,2023.07.08,다낭에서 꽃뱀을 만나다@@ 새벽비행기로 도착해서 현지 가이드(정은인) 만나니 벗으란다. 싫다고 했다. 그날 오전에 결국 벗었다(4년만에 마스크를 다낭에서 벗었다ㅎㅎ) 비행기안에서 못자고 호텔에서도 2시간가량 자는 바람에 컨디션은 엉망이였다. 땡볕에서 배를 탄다고 한다.ㅠㅠ극기훈련을 해야 하는 것인가~~ 투본강에 도착하니 땡볕 day club이다 어깨가 들썩들썩~~범상치 않은 분위기다. 셀카봉 블루투스 찾느라 첫배에서 뒤로 밀렸다. 배가 앞으로 전진할수록 투본강 클럽이 펼쳐진다. 우와~~ 상상하지 못했던 분위기다.우리가 탈뻔한 첫...,
5,비빔밥,친구모임으로 좋아요,40대,2023.07.08,처음가는 패키지여행이었는데 가이드님 현지가이드 운전기사분 모두 잘해주셔서 편안한 여행하고 왔습니다,
3,jhj*****,친구모임으로 좋아요,50대,2023.07.05,비행기 의자가 불편해서 엉덩이 허리등 많이아프고 힘든시간이었음 다시 타고갈 일정이 있는데 벌써 부터 몸이 불편함,
5,kim*******,친구모임으로 좋아요,20대,2023.07.04,박찬수 가이드님이 여행을 편안하게 해주셔서 좋았습니다 더웠지만 재밌었고 비행기랑 호텔 일정 다 만족스러웠어요! 중간중간 설명도 잘해주시고 말도 재밌게 해주셔서 친구랑 둘이 좋은 여행 했던 것 같아요 패키지여서 친구끼리 가는게 조금 그랬는데 자유여행만큼 좋았던것같아용,
5,kjsljs69,가족여행으로 좋아요,50대,2023.07.04,호텔도좋았고식사도괜찬았고 즐거운여행이었습니다.,
5,kay******,기타,20대,2023.07.03,"베트남에 처음 여행간건데 더운 날씨였음에도 불구하고 너무 재밌게 즐기고 왔어요 ㅎㅎ 일정, 호텔, 가이드, 음식 전부 너무 만족했습니다~ 그리고 ‘박찬수’ 가이드님 덕분에 더 좋은 여행을 할 수 있었다고 생각해요. 가이드님 너무 친절하시고 관광객들 편의 잘 맞춰주시고 현지 가이드님, 운전기사님 두 분도 너무 좋았네용 👍👍 이번 베트남 여행이 너무 좋은 기억으로 남아서, 다음번에도 베트남 다른 지역을 방문해보려구요 ~~♥️",
4.8,뽀리단추,친구모임으로 좋아요,30대,2023.07.03,김주현가이드님이랑미소현지가이드님 패키지여행 함께하는 여행자분들 너무 잘 만나서 즐거운 베트남여행을 했습니다!! 친구랑 퇴직 후 첫 여행 성공적!!! 숙소도 편하고 친절하며 물 수압도 👍 조식👍 쌀국수 두번 먹엇어요 ㅎㅎㅎ 근처 마트나 맛집도 가이드님이 알려주셔서 너무 유용했습니다!! 버스 이동도 넘 쾌적하고 에어컨시원하게 틀어주셔서 행복하게 이동햇습니다.:) 이동중 가이드님의 설명도 지루함없이 귀에 쏙쏙!! 듣고 관람하니 더 재미있었습니다~ 식사도 다 만족 특히 분짜 최고 엿습니당 ㅎㅎ ㅎ이 여행 패키지 꼭 추천해용...,
4.6,미미,친구모임으로 좋아요,60대,2023.07.02,친구와 함께 기대 안하고 갔는데 정말 감동입니다 가격대비 최고였습니다,
4.8,200*********,가족여행으로 좋아요,20대,2023.07.01,아주 좋았습니다 다음에도 이용할 것 같아요,
5,Gina-G,가족여행으로 좋아요,40대,2023.06.29,6월의 다낭은 매우 더웠지만 돌아다니기 나쁘진않았어요.비한번 안왔고 음식은 입에 맞았습니다. 향신료향이 아예 없었거든요. 패키지에 옵션은 실과 바늘같은사이라 ㅋ 선택해서 잘했어요.비교는 아니고요 모여행사 태국갔다가 강요때문에 다시는 안간다 다짐했었거든요. 하나투어가 왜 업계 1인자인지 이런곳에서 알수있어요.소소하게 물도 매일주시고(유럽은 1유로씩내야줌)사진도 그냥 주시고(이것도 다른나라는 돈 내야 줌)물론 물가차이도 있지만 여행와서 기분 문제이지요.가이드복도있어서 좋았습니다. 그래서 8월에 또 갑니다~~^^ 굿♡,
4.2,cyh******,가족여행으로 좋아요,50대,2023.06.27,아주 즐거운여행 이었어요 가이드님덕분에 더욱 즐겁게 여행할 수있었네요,
4.2,cha*******,기타,50대,2023.06.27,매우 더운 날씨였지만 나름 시원한곳 찾으며 다낭을 여행 했네요. 호텔이 미케비치 앞이라 더욱 좋았고요. 비치에서 노는 시간이 더 있으면 좋겠어요. 정말 알찬 패키지였던것같아요.,
4.2,yiseul0408,친구모임으로 좋아요,30대,2023.06.24,숙박이 조금 아쉬운 부분이 있네요 조식은 좋았습니다 조식 커피도 맛있었어요 가격이 저렴해 조금 걱정을 했는데 기대이상으로 너무 좋았어요 오랜만에 해외여행이었는데 상품도 좋고 가이드님도 훌륭했습니다 가족여행으로 다녀와도 참 좋을 것 같네요 추천하고싶습니다,
4.2,sjw*****,친구모임으로 좋아요,50대,2023.06.23,즐거운 여행이었습니다,
4.2,zxc**********,친구모임으로 좋아요,50대,2023.06.22,가이드님이참편안했어요,
2.8,792*****,커플여행으로 좋아요,50대,2023.06.21,가이드의 배려가 아쉬웠던여행,
5,338****,커플여행으로 좋아요,60대,2023.06.20,가이드님을 잘 만나서 부족함없는 행복한 여행이 되었습니다,
4.4,lkj***,가족여행으로 좋아요,30대,2023.06.20,더운 날씨였지만 재미있게 관광했습니다,
1.8,tkg*****,가족여행으로 좋아요,40대,2023.06.18,"다시는 하나투어 페키지를 선택하지않겠다. 오션뷰 방 3개 예약하고 갔는데 배정받지못함 첫날 지나고 뭔가 이상해서 가이드에게 이야기했더니 계약 내용에 오션뷰 없다고이야기함. 이건으로 논쟁 이어짐. 가이드 왈 자기는 하나투어 직원이 아니다 직접 본사에 알아보라고 빼째란다. 이게 할말인가! 하나투어 현지가이드 관리 전혀 안된다. 3일째 되는날 본사통화 본사에서 5성급 오션뷰 맞다고함 3일째 아침에 방 바꿔준다고하다! 이게 말인지 마지막날인데. 그제서안 현지가이드 수습한답시고 하고싶은거 있으면 말 하란단 마사지,전동카 등등 하나투어에서 해...",
5,red******,아동동반 여행으로 좋아요,40대,2023.06.17,"출발전 장현구 가이드님 후기가 없어 살짝 걱정했는데 쓸데없는 걱정이었네요. 관광지와 베트남 역사에 대해 상세하게 설명해 주시고 선택관광에 대한 압박 1도 없으셨네요. 부담없이 원하는 것만 할수 있었고 더운날씨에 지친 아이이름 수시로 불러주며 케어해 주셨네요.망고랑 커피도 사주시고 궁금하다 싶으면 어케 알고 딱 설명해 주시고..깜놀~~ㅋ 일정조율도 잘 해줘서 일정에 없던 한시장,야시장,사랑의 공원...까지 너무나 알찬 여행이었네요.길건널때 오토바이 조심 계속 인지시켜 주시고 기타 주의사항들도 계속 말씀해 주셔서 안전하게 다녔네요...",
4.6,bog*****,나홀로 여행으로 좋아요,40대,2023.06.17,아주 만족합니다 만족합니다,
4.8,선영선영선영,친구모임으로 좋아요,40대,2023.06.15,오랜지인들과의 추억 만들기 위해 신청한 여행이었습니다. 부푼기대를 안고 공항도착하면서부터 신이났어요. 잘 모르는분들과 3박5일 여행한다고 생각하니.조금 부담되었습니다. 하지만 김경곤 가이드님의 노련한 케어로 3일만에 일행들과 무척 가까워졌어요. 여행을 마치고.났을때 베트남에 몇년 산 사람보다 더 잘알게 해주신다며 이동중 한시도 쉬지않고 열정넘친 강의(?)해주셔서 정말감사햇습니다. 중간중간 관광객들이 많아서 겹치게 되는 관광지에서는 미리 여유롭게 끌어주셔서 복잡하다는 느낌 없이 잘다녔어요. 관록이 묻어나는 가이드님 만나서 여행...,
3.6,su7*****,아동동반 여행으로 좋아요,40대,2023.06.14,쇼핑때문에 바나힐에서 두시간배정은 너무 아쉬웠어요. 6시에 호텔행이 아닌 좀 더 알찼음 어땠을까 싶어요. 그래도 잼나게 15년만에 패키지 즐기다왔네요~ 한식 식단은 매콤한 음식이 좋을것같습니다.,
5,duc*****,가족여행으로 좋아요,40대,2023.06.14,가이드 일정 먹거리 볼거리 최고의 일정이었습니다,
4,s10***,친구모임으로 좋아요,50대,2023.06.14,가볍게 떠나고 일정도 지치는 않는 편안하게 잘 다녀왔습니다.,
5,sya******,아동동반 여행으로 좋아요,40대,2023.06.13,이번 여행에서 주현 가이드님 미소 가이드님 덕분에 더 즐겁게 여행했습니다 낯선 문화에 대해서도 잘 설명해주시고 여행내내 지루하지않고 즐거웠어요 잊지못할 여행이었고 아이도 가이드님 다시 보고 싶다고 자주 얘기하네요 하나투어 여행사 많이 이용 했는데 갈때마다 차에서 자던 기억만 있었는데 이번 여행은 정말 지루함없이 모든 일정 최고였습니다^^ 이런분들만 가이드해주신다면 모두 멋진 여행이 될꺼예요 또 가이드님으로 만나뵙고싶네요 한국오는길이 아쉬웠어요 물론 다낭 여행도 최고였구요^^,
